CustomerID,Customer-Age,Gender,Membership,Company,Segment,Model,Car-Year,Car-Age,Fuel type,Servicing-Price,Payment-Method,TechSupport,Assistance,Churn
6647-ZEDXT,42,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
2521-NPUZR,52,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Wallet,Yes,Yes,Yes
1307-TVUFB,46,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
7503-MIOGA,53,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,Yes,Yes,Yes
4381-MHQDC,21,Female,No,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Card,Yes,Yes,Yes
6923-JHPMP,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
5138-WVKYJ,47,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Wallet,Yes,Yes,Yes
4018-PPNDW,33,Female,No,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Cash,Yes,Yes,Yes
1635-FJFCC,46,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
2499-AJYUA,29,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Card,Yes,Yes,Yes
6919-ELBGL,25,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
3966-HRMZA,55,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Wallet,Yes,Yes,Yes
6425-JWTDV,37,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
8405-IGQFX,28,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
8224-IVVPA,47,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Card,Yes,Yes,Yes
9477-LGWQI,32,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
1410-RSCMR,46,Female,No,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Wallet,Yes,Yes,Yes
3115-CZMZD,43,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
0139-IVFJG,37,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
6683-VLCTZ,21,Female,No,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Card,Yes,Yes,Yes
5730-DBDSI,51,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
0030-FNXPP,34,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Wallet,Yes,Yes,Yes
2189-WWOEW,26,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
5684-FJVYR,52,Male,Yes,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Cash,Yes,Yes,Yes
4013-GUXND,43,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Card,Yes,Yes,Yes
1894-IGFSG,32,Female,No,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
7379-POKDZ,49,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Wallet,Yes,Yes,Yes
1266-NZYUI,37,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
7969-FFOWG,31,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
4718-DHSMV,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Card,Yes,Yes,Yes
5175-WLYXL,30,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
7817-OMJNA,33,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Wallet,Yes,Yes,Yes
8728-SKJLR,52,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
3137-NYQQI,35,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
7706-DZNKK,31,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Card,Yes,Yes,Yes
0236-HFWSV,24,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,Yes,Yes,Yes
3900-AQPHZ,27,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Wallet,Yes,Yes,Yes
5842-POCOP,50,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
2037-XJFUP,25,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
8823-RLPWL,51,Male,Yes,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Card,Yes,Yes,Yes
9505-SQFSW,40,Female,No,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
7314-OXENN,43,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Wallet,Yes,Yes,Yes
3758-CKOQL,51,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
0322-CHQRU,41,Female,No,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
5676-CFLYY,50,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Card,Yes,Yes,Yes
7521-AFHAB,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
0285-INHLN,40,Female,No,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Wallet,Yes,Yes,Yes
4678-DVQEO,51,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
5125-CNDSP,43,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
0691-IFBQW,38,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Card,Yes,Yes,Yes
4992-LTJNE,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
2202-OUTMO,49,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Wallet,Yes,Yes,Yes
0810-BDHAW,23,Female,No,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
0229-LFJAF,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
7131-ZQZNK,48,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Card,Yes,Yes,Yes
3442-ZHHCC,48,Female,No,Maruti Suzuki,Sedan,Dzire,2012,8,Cng,3500,Cash,Yes,Yes,Yes
5726-CVNYA,48,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2013,7,Diesel,3000,Wallet,Yes,Yes,Yes
9871-ELEYA,28,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
4257-GAESD,24,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
5173-WXOQV,42,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Card,Yes,Yes,Yes
2040-OBMLJ,27,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
6286-ZHAOK,38,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Wallet,Yes,Yes,Yes
3807-XHCJH,50,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
3009-JWMPU,27,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
5671-RQRLP,48,Female,No,Maruti Suzuki,Hatchback,Ignis,2005,15,Diesel,3000,Card,Yes,Yes,Yes
1450-GALXR,35,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
8859-AXJZP,48,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Wallet,Yes,Yes,Yes
3174-AKMAS,33,Female,No,Maruti Suzuki,Sedan,Ciaz,2008,12,Cng,3500,Cash,Yes,Yes,Yes
3138-BKYAV,32,Male,Yes,Maruti Suzuki,Hatchback,Swift,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
9926-PJHDQ,32,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Card,Yes,Yes,Yes
7382-DFJTU,27,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
2798-NYLMZ,29,Male,Yes,Company,Segment,Model,2012,8,Cng,,Wallet,Yes,Yes,Yes
4289-DTDKW,30,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Cash,Yes,Yes,Yes
1820-TQVEV,36,Female,No,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Cash,Yes,Yes,Yes
2239-JALAW,37,Male,Yes,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Card,Yes,Yes,Yes
4853-RULSV,21,Male,Yes,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Cash,Yes,Yes,Yes
8098-TDCBU,47,Female,No,Maruti Suzuki,Sedan,Dzire,2017,3,Diesel,3500,Wallet,Yes,Yes,Yes
3551-GAEGL,40,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2018,2,Petrol,3000,Cash,Yes,Yes,Yes
4785-NKHCX,52,Male,Yes,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Cash,Yes,Yes,Yes
3196-NVXLZ,49,Female,No,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Card,Yes,Yes,Yes
6275-YDUVO,54,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Cash,Yes,Yes,Yes
0036-IHMOT,45,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2006,14,Petrol,3000,Wallet,Yes,Yes,Yes
0115-TFERT,46,Female,No,Maruti Suzuki,Suv,Breeza,2007,13,Petrol,4500,Cash,Yes,Yes,Yes
4178-EGMON,52,Male,Yes,Maruti Suzuki,Muv,Ertiga,2008,12,Cng,5000,Cash,Yes,Yes,Yes
4220-TINQT,22,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Card,Yes,Yes,Yes
5318-YKDPV,53,Female,No,Maruti Suzuki,Hatchback,Ignis,2010,10,Petrol,3000,Cash,Yes,Yes,Yes
7975-TZMLR,27,Male,Yes,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Wallet,Yes,Yes,Yes
0295-QVKPB,53,Male,Yes,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Cash,Yes,Yes,Yes
4335-BSMJS,26,Female,No,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Cash,Yes,Yes,Yes
2311-QYMUQ,21,Male,Yes,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Card,Yes,Yes,Yes
3643-AHCFP,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Cash,Yes,Yes,Yes
9146-JRIOX,27,Female,No,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Wallet,Yes,Yes,Yes
3104-OWCGK,47,Male,Yes,Maruti Suzuki,Sedan,Dzire,2017,3,Diesel,3500,Cash,Yes,Yes,Yes
5337-IIWKZ,33,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2018,2,Petrol,3000,Cash,Yes,Yes,Yes
9101-BWFSS,40,Female,No,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Card,Yes,Yes,Yes
9650-VBUOG,46,Male,Yes,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Cash,Yes,Yes,Yes
3487-EARAT,31,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Wallet,Yes,Yes,Yes
2672-TGEFF,43,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2006,14,Petrol,3000,Cash,Yes,Yes,Yes
9231-ZJYAM,27,Male,Yes,Maruti Suzuki,Suv,Breeza,2007,13,Petrol,4500,Cash,Yes,Yes,Yes
4250-WAROZ,49,Male,Yes,Maruti Suzuki,Muv,Ertiga,2008,12,Cng,5000,Card,Yes,Yes,Yes
8184-WMOFI,50,Female,No,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Cash,Yes,Yes,Yes
6982-SSHFK,21,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2010,10,Petrol,3000,Wallet,Yes,Yes,Yes
6092-QZVPP,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Cash,Yes,Yes,Yes
4625-LAMOB,38,Female,No,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Cash,Yes,Yes,Yes
0727-BMPLR,52,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Card,Yes,Yes,Yes
0392-BZIUW,31,Male,Yes,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Cash,Yes,Yes,Yes
1038-ZAGBI,37,Female,No,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Wallet,Yes,Yes,Yes
6549-NNDYT,32,Male,Yes,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Cash,Yes,Yes,Yes
3027-ZTDHO,37,Male,Yes,Maruti Suzuki,Sedan,Dzire,2017,3,Diesel,3500,Cash,Yes,Yes,Yes
0422-OHQHQ,36,Female,No,Maruti Suzuki,Hatchback,Baleno,2018,2,Petrol,3000,Card,Yes,Yes,Yes
6916-HIJSE,52,Male,Yes,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Cash,Yes,Yes,Yes
2316-ESMLS,45,Male,Yes,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Wallet,Yes,Yes,Yes
9778-OGKQZ,46,Female,No,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Cash,Yes,Yes,Yes
7408-OFWXJ,45,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2006,14,Petrol,3000,Cash,Yes,Yes,Yes
6007-TCTST,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2007,13,Petrol,4500,Card,Yes,Yes,Yes
2252-NKNSI,35,Female,No,Maruti Suzuki,Muv,Ertiga,2008,12,Cng,5000,Cash,Yes,Yes,Yes
8713-IGZSO,37,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Wallet,Yes,Yes,Yes
7905-TVXTA,31,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2010,10,Petrol,3000,Cash,Yes,Yes,Yes
7695-PKLCZ,46,Female,No,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Cash,Yes,Yes,Yes
2382-BCKQJ,42,Male,Yes,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Card,Yes,Yes,Yes
8374-UULRV,46,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Cash,Yes,Yes,Yes
2207-NHRJK,47,Female,No,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Wallet,Yes,Yes,Yes
3224-DFQNQ,24,Male,Yes,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Cash,Yes,Yes,Yes
5275-PMFUT,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Cash,Yes,Yes,Yes
4795-UXVCJ,24,Female,No,Maruti Suzuki,Sedan,Dzire,2017,3,Diesel,3500,Card,Yes,Yes,Yes
9777-IQHWP,51,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2018,2,Petrol,3000,Cash,Yes,Yes,Yes
0947-MUGVO,30,Male,Yes,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Wallet,Yes,Yes,Yes
9944-HKVVB,30,Female,No,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Cash,Yes,Yes,Yes
4124-MMETB,53,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Cash,Yes,Yes,Yes
3671-SHRSP,21,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2006,14,Petrol,3000,Card,Yes,Yes,Yes
0979-MOZQI,36,Female,No,Maruti Suzuki,Suv,Breeza,2007,13,Petrol,4500,Cash,Yes,Yes,Yes
2732-ISEZX,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2008,12,Cng,5000,Wallet,Yes,Yes,Yes
3313-QKNKB,55,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Cash,Yes,Yes,Yes
0323-XWWTN,47,Female,No,Maruti Suzuki,Hatchback,Ignis,2010,10,Petrol,3000,Cash,Yes,Yes,Yes
1937-OTUKY,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Card,Yes,Yes,Yes
1573-LGXBA,44,Male,Yes,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Cash,Yes,Yes,Yes
1764-VUUMT,40,Female,No,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Wallet,Yes,Yes,Yes
5073-WXOYN,38,Male,Yes,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Cash,Yes,Yes,Yes
4713-ZBURT,30,Male,Yes,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Cash,Yes,Yes,Yes
3050-GBUSH,31,Female,No,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Card,Yes,Yes,Yes
0207-MDKNV,48,Male,Yes,Maruti Suzuki,Sedan,Dzire,2017,3,Diesel,3500,Cash,Yes,Yes,Yes
7876-AEHIG,48,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2018,2,Petrol,3000,Wallet,Yes,Yes,Yes
7945-HLKEA,30,Female,No,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Cash,Yes,Yes,Yes
9342-VNIMQ,46,Male,Yes,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Cash,Yes,Yes,Yes
9851-KIELU,35,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Card,Yes,Yes,Yes
3523-BRGUW,49,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2006,14,Petrol,3000,Cash,Yes,Yes,Yes
3908-BLSYF,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2007,13,Petrol,4500,Wallet,Yes,Yes,Yes
3199-NPKCN,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2008,12,Cng,5000,Cash,Yes,Yes,Yes
5170-PTRKA,47,Female,No,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Cash,Yes,Yes,Yes
4661-NJEUX,39,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2010,10,Petrol,3000,Card,Yes,Yes,Yes
2123-AGEEN,45,Male,Yes,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Cash,Yes,Yes,Yes
1258-YMZNM,28,Female,No,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Wallet,Yes,Yes,Yes
0048-LUMLS,44,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Cash,Yes,Yes,Yes
7549-MYGPK,37,Male,Yes,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Cash,Yes,Yes,Yes
5898-IGSLP,25,Female,No,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Card,Yes,Yes,Yes
3804-RVTGV,36,Male,Yes,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Cash,Yes,Yes,Yes
6259-WJQLC,48,Male,Yes,Maruti Suzuki,Sedan,Dzire,2017,3,Diesel,3500,Wallet,Yes,Yes,Yes
9227-LUNBG,33,Female,No,Maruti Suzuki,Hatchback,Baleno,2018,2,Petrol,3000,Cash,Yes,Yes,Yes
7997-EASSD,30,Male,Yes,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Cash,Yes,Yes,Yes
0730-KOAVE,50,Male,Yes,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Card,Yes,Yes,Yes
8975-SKGRX,52,Female,No,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Cash,Yes,Yes,Yes
0678-RLHVP,36,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2006,14,Petrol,3000,Wallet,Yes,Yes,Yes
4315-MURBD,40,Male,Yes,Maruti Suzuki,Suv,Breeza,2007,13,Petrol,4500,Cash,Yes,Yes,Yes
2267-FPIMA,23,Female,No,Maruti Suzuki,Muv,Ertiga,2008,12,Cng,5000,Cash,Yes,Yes,Yes
1051-GEJLJ,51,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Card,Yes,Yes,Yes
9734-YWGEX,48,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2010,10,Petrol,3000,Cash,Yes,Yes,Yes
2719-BDAQO,44,Female,No,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Wallet,Yes,Yes,Yes
5285-MVEHD,47,Male,Yes,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Cash,Yes,Yes,Yes
0379-DJQHR,21,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2013,7,Diesel,3500,Cash,Yes,Yes,Yes
0781-LKXBR,47,Female,No,Maruti Suzuki,Hatchback,Swift,2014,6,Petrol,3000,Card,Yes,Yes,Yes
5543-QDCRY,21,Male,Yes,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Cash,Yes,Yes,Yes
0297-RBCSG,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Wallet,Yes,Yes,Yes
4694-PHWFW,29,Female,No,Company,Segment,Model,2017,3,Diesel,,Cash,Yes,Yes,Yes
0835-JKADZ,55,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2018,2,Petrol,3500,Cash,Yes,Yes,Yes
1907-UBQFC,33,Male,Yes,Maruti Suzuki,Hatchback,Swift,2019,1,Petrol,3000,Card,Yes,Yes,Yes
7508-SMHXL,27,Female,No,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Cash,Yes,Yes,Yes
3865-YIOTT,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Wallet,Yes,Yes,Yes
5993-BQHEA,33,Male,Yes,Maruti Suzuki,Sedan,Dzire,2006,14,Petrol,3500,Cash,Yes,Yes,Yes
6024-RUGGH,46,Female,No,Maruti Suzuki,Hatchback,Baleno,2007,13,Petrol,3000,Cash,Yes,Yes,Yes
6513-EECDB,39,Male,Yes,Maruti Suzuki,Suv,Breeza,2008,12,Cng,4500,Card,Yes,Yes,Yes
3956-CJUST,53,Male,Yes,Maruti Suzuki,Muv,Ertiga,2009,11,Diesel,5000,Cash,Yes,Yes,Yes
4079-WWQQQ,25,Female,No,Maruti Suzuki,Sedan,Ciaz,2010,10,Petrol,3500,Wallet,Yes,Yes,Yes
6103-BOCOU,34,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2011,9,Petrol,3000,Cash,Yes,Yes,Yes
5149-TGWDZ,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Cash,Yes,Yes,Yes
7471-WNSUF,27,Female,No,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Card,Yes,Yes,Yes
8942-DBMHZ,43,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2014,6,Petrol,3500,Cash,Yes,Yes,Yes
4301-VVZKA,47,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2015,5,Petrol,3000,Wallet,Yes,Yes,Yes
9199-PWQVC,21,Female,No,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Cash,Yes,Yes,Yes
4824-GUCBY,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Cash,Yes,Yes,Yes
5393-HJZSM,24,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2018,2,Petrol,3500,Card,Yes,Yes,Yes
7074-IEVOJ,55,Female,No,Maruti Suzuki,Hatchback,Swift,2019,1,Petrol,3000,Cash,Yes,Yes,Yes
9625-QSTYE,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Wallet,Yes,Yes,Yes
0862-PRCBS,23,Male,Yes,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Cash,Yes,Yes,Yes
8812-ZRHFP,21,Female,No,Maruti Suzuki,Sedan,Dzire,2006,14,Petrol,3500,Cash,Yes,Yes,Yes
5146-CBVOE,55,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2007,13,Petrol,3000,Card,Yes,Yes,Yes
0454-OKRCT,46,Male,Yes,Maruti Suzuki,Suv,Breeza,2008,12,Cng,4500,Cash,Yes,Yes,Yes
5787-KXGIY,24,Female,No,Maruti Suzuki,Muv,Ertiga,2009,11,Diesel,5000,Wallet,Yes,Yes,Yes
4750-ZRXIU,44,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2010,10,Petrol,3500,Cash,Yes,Yes,Yes
4198-VFOEA,35,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2011,9,Petrol,3000,Cash,Yes,Yes,Yes
6630-UJZMY,50,Female,No,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Card,Yes,Yes,Yes
5709-LVOEQ,54,Male,Yes,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Cash,Yes,Yes,Yes
6400-BWQKW,43,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2014,6,Petrol,3500,Wallet,Yes,Yes,Yes
2692-AQCPF,37,Female,No,Maruti Suzuki,Hatchback,Ignis,2015,5,Petrol,3000,Cash,Yes,Yes,Yes
0347-UBKUZ,44,Male,Yes,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Cash,Yes,Yes,Yes
0835-DUUIQ,29,Male,Yes,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Card,Yes,Yes,Yes
0811-GSDTP,45,Female,No,Maruti Suzuki,Sedan,Ciaz,2018,2,Petrol,3500,Cash,Yes,Yes,Yes
7567-ECMCM,32,Male,Yes,Maruti Suzuki,Hatchback,Swift,2019,1,Petrol,3000,Wallet,Yes,Yes,Yes
6115-ZTBFQ,27,Male,Yes,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Cash,Yes,Yes,Yes
6353-BRMMA,46,Female,No,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Cash,Yes,Yes,Yes
