Review,Brand,Variety,Style,Country,Stars,Top Ten
981,S&S,Saimin,Pack,USA,4,No
980,Sun Noodle,Cold Ramen Soy Sauce Vinaigrette,Tray,USA,4,No
979,Sun Noodle,Nama Soba Buckwheat Noodle,Tray,USA,4,No
978,Sun Noodle,Ramen Pork Flavor,Tray,USA,5,No
977,Sun Noodle,Yakisoba,Pack,USA,4.5,No
976,Nissin,Donbei Tensoba,Bowl,Japan,4,No
975,Ottogi,Spaghetti Ramen,Bowl,South Korea,4.5,No
974,Pot Noodle,Chilli Beef Flavour,Cup,UK,2.25,No
973,Annie Chun's,Ramen House Spicy Chicken Ramen,Pack,USA,4,No
972,Springlife,Spinach With Organic Noodles,Pack,China,3,No
971,Annie Chun's,Soup Bowl Chinese Chicken,Bowl,USA,4.25,No
970,Annie Chun's,Noodle Express Spicy Szechuan,Tray,USA,2,No
969,Annie Chun's,Soup Bowl Vietnamese Pho,Bowl,USA,4,No
968,Annie Chun's,Noodle Express Teriyaki,Tray,USA,3,No
967,Annie Chun's,Soup Bowl South Korean Kimchi,Bowl,USA,4.5,No
966,Annie Chun's,Ramen House Spring Vegetable Ramen,Pack,USA,4,No
965,Annie Chun's,Noodle Express Chinese Chow Mein,Tray,USA,3.75,No
964,Nissin,Raoh Backfat Rich Soy Sauce Flavor,Bowl,Japan,5,No
963,Pot Noodle,Mr. Chu’s Golden Noodle No. 7 Sticky Rib,Cup,UK,3.25,No
962,Nongshim,Bowl Noodle Soup Spicy Seafood Flavor (New Version),Bowl,USA,4.25,No
961,Trident,Chow Mein Soft Noodles,Pack,Australia,2.75,No
960,Nissin,Bowl Noodles Hot & Spicy Super Picante,Bowl,USA,3.25,No
959,Sakurai Foods,ARCHE Naturküche Ramen Mit Ingwer,Pack,Japan,3.25,No
958,Sakurai Foods,Soy Sauce Ramen,Bowl,Japan,4.25,No
957,Sakurai Foods,100% Vegetarian Soy Sauce Flavor,Pack,Japan,4.25,No
956,Sakurai Foods,Sesame Noodles,Pack,Japan,5,No
955,Sakurai Foods,Miso Ramen,Bowl,Japan,4,No
954,Sakurai Foods,ARCHE Naturküche Japanische Nudelsuppe,Pack,Japan,3.25,No
953,Sakurai Foods,Soy Sauce Ramen,Pack,Japan,4.75,No
952,Pot Noodle,Sweet & Spicy,Cup,UK,3.5,No
951,Vifon,Pomidorowa (Mild Tomato),Pack,Poland,4,No
950,Ottogi,Kiss Myon,Cup,South Korea,3.75,No
949,Ko-Lee,Instant Noodles Chicken ,Pack,UK,3.5,No
948,Trident,Hot & Spicy 2 Minute Noodles,Pack,Australia,3.5,No
947,Maruchan,Yakisoba Jalapeno Cheddar,Tray,USA,4,No
946,Right Foods,Dr. McDougall's Vegan Chicken Ramen,Cup,USA,1.75,No
945,Pot Noodle,Jamaican Jerk!,Cup,UK,2.75,No
944,Wai Wai,Oriental Style Instant Noodles (Dry method),Pack,Thailand,3,No
943,Amino,Zurek,Pack,Poland,3.25,No
942,Kamfen,E-men Lobster Soup,Pack,China,3.25,No
941,Ko-Lee,Go Noodles Chicken Special,Pack,UK,3.75,No
940,Wai Wai,Sour Soup Flavor,Pack,Thailand,3.5,No
939,Pot Noodle,Sweet & Sour,Cup,UK,3.75,No
938,Maruchan,Yakisoba Four Cheese,Tray,USA,3.75,No
937,Mama,Shrimp (TOM YUM),Pack,Thailand,3.75,No
936,Yamachan,Mild Tonkotsu,Pack,USA,5,No
935,Maruchan,Beef,Cup,USA,3.5,No
934,Nongshim,Jinjja Jinjja Flamin' Hot & Nutty,Pack,USA,5,2013 #4
933,Paldo,Kokomen Spicy Chicken,Cup,South Korea,4.5,No
932,Paldo,Namja Ramen (USA version),Pack,South Korea,5,No
931,Kamfen,dried Mix Noodles Soya Bean Paste,Tray,China,3.75,No
930,Maruchan,35% Less Sodium Beef,Cup,USA,3.5,No
929,Vina Acecook,Good Artificial Minced Pork Bean Vermicelli,Pack,Vietnam,3.75,No
928,Kamfen,Dried Mix Noodles Artificial Spicy Pork,Tray,China,4,No
927,Paldo,Kokomen Spicy Chicken,Bowl,South Korea,4.75,No
926,Ibumie,VegeMee Vegetarian Flavour,Pack,Malaysia,2.75,No
925,Emart,Dare You! Habanero Ramen,Pack,South Korea,3.75,No
924,Maruchan,35% Less Sodium Chicken,Pack,USA,3.75,No
923,Ibumie,LadMee Hot Pepper,Pack,Malaysia,3.5,No
922,Sunlee,Shitake Mushroom Vernicalli,Bowl,Thailand,1.25,No
921,Ottogi,Jjajang Bokki,Bowl,South Korea,3.5,No
920,Shirakiku,Hot & Spicy Udon,Pack,USA,3,No
919,Maruchan,35% Less Sodium Beef,Pack,USA,3.5,No
918,Nongshim,Tempura Udon Flavor Cup Ramyun,Cup,South Korea,4.5,No
917,Vina Acecook,Good Chicken Abalone Bean Vermicelli,Pack,Vietnam,3.25,No
916,Goku Uma,Seafood Flavor Japanese Noodles,Bowl,Japan,4.25,No
915,Wai Wai,Casserole Beef Flavour,Pack,Thailand,3.5,No
914,Nissin,Ramen Shop Sapporo Miso,Pack,Japan,4,No
913,Nongshim,Spicy Shrimp Cup Ramyun,Cup,South Korea,4.25,No
912,Maruchan,Instant Lunch Shrimp,Cup,USA,3.75,No
911,Nissin,Top Ramen Cucharealo Habanero Shrimp,Pack,USA,3.75,No
910,Paldo,Namja Ramyun,Bowl,South Korea,4.25,No
909,Indomie,Kriuuk Bawang,Pack,Indonesia,4.25,No
908,Sapporo Ichiban,Original Flavor,Cup,USA,3.5,No
907,Nongshim,Neoguri Spicy Seafood,Cup,South Korea,4,No
906,Daddy,Kari 365 Curry Flavour,Pack,Malaysia,5,No
905,Tradition,Vegetable Instant Noodle soup,Cup,USA,3.25,No
904,Myojo,Ippei-chan Yomise-No Yakisoba Oriental,Tray,Japan,4.75,No
903,Han's South Korea,Rice Noodle With Seafood Flavored Soup,Tray,South Korea,3.5,No
902,Sunlee,Pho Bo Beef Flavour Rice Stick,Bowl,Thailand,3.25,No
901,Sarimi,Rasa Ayam Bawang,Pack,Indonesia,3.5,No
900,Maruchan,Instant Lunch Chicken,Cup,USA,3.5,No
899,FMF,Chow Tomato ,Pack,Fiji,4.25,No
898,Long Kow,Crystal Noodles Savory Shoyu,Cup,China,1.5,No
897,FMF,Chow Masala,Pack,Fiji,4,No
896,Vina Acecook,Good Tomyum Kung Bean Vermicelli,Pack,Vietnam,3.5,No
895,SuperMi,Sedaaap Mi Goreng,Pack,Indonesia,5,No
894,Han's South Korea,Rice Noodle With Kimchi Flavored Soup,Tray,South Korea,3,No
893,Paldo,Bowl Noodle Shrimp Flavor,Bowl,South Korea,3.25,No
892,ABC,Selera Pedas Hot Tomato Soup Flavor,Pack,Indonesia,4.5,No
891,Vina Acecook,Hao Hao Mushroom,Pack,Vietnam,2.75,No
890,Unif / Tung-I,Mushroom Flavor Ramen Noodles,Pack,Vietnam,3.5,No
889,Yamachan,Rich Shoyu Ramen,Pack,USA,4,No
888,Yamachan,Nagasaki Sara Udon Chicken ,Pack,USA,4.25,No
887,Yamachan,Cold Noodles With Lemon Soy Dressing,Pack,USA,4,No
886,Yamachan,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,USA,4.75,No
885,Yamachan,Miso Ramen Rich Sapporo Miso,Pack,USA,5,No
884,Yamachan,Miso Ramen - Mild,Pack,USA,4,No
883,Yamachan,Shio Ramen Seafood Mild,Pack,USA,4.5,No
882,SuperMi,GoBang,Pack,Indonesia,5,No
881,Han's South Korea,Rice Noodle With Hot & Spicy,Tray,South Korea,3.25,No
880,Golden Wheat,South Korean Style Seafood,Cup,China,2.75,No
879,Song Hak,Rice Topokki,Bowl,South Korea,5,No
878,Nissin,Top Ramen Short Cuts Lime Chili,Pack,USA,3.75,No
877,Nongshim,Shin Bowl (New),Bowl,USA,4.25,No
876,Sarimi,Soto Koya Pedasss,Pack,Indonesia,3.25,No
875,Sunlee,Artificial Chicken Rice Vermicelli,Bowl,Thailand,2.5,No
874,Fuji Mengyo,Nabeyaki Udon,Bowl,Japan,3.5,No
873,Vifon,Viet Rice Noodles Chicken,Pack,Vietnam,3.5,No
872,Nongshim,Chapagetti,Bowl,USA,5,No
871,Dragonfly,Artificial Hot & Sour Shrimp,Pack,China,4,No
870,SuperMi,Mi Keriting Rasa Ayam Bawang,Pack,Indonesia,3.75,No
869,Vina Acecook,Good Chicken Bean Vermicelli,Pack,Vietnam,3.25,No
868,CJ CheilJedang,Katsuobushi Udon,Bowl,South Korea,3.75,No
867,Indomie,Rasa Coto Makassar,Pack,Indonesia,4,No
866,Master Kong,Mianba,Pack,China,4,No
865,Little Cook,Stewed Duck,Cup,Thailand,3,No
864,Unif / Tung-I,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,3.5,No
863,Indomie,Special Fried Curly Noodle (Local),Pack,Indonesia,5,No
862,Nissin,Top Ramen Short Cuts Roast Chicken,Pack,USA,4.25,No
861,Vina Acecook,Hao Hao Mi Chay Vegetarian,Pack,Vietnam,3.25,No
860,Baijia,Artificial Pickled Cabbage Fish,Pack,China,2.75,No
859,Tradition,Imitation Chicken Vegetarian,Cup,USA,3.75,No
858,Indomie,Rasa Mi Cakalang,Pack,Indonesia,4.5,No
857,Sempio,Seafood Vermicelli Anchovy,Bowl,South Korea,4.25,No
856,Little Cook,Mushroom Vegetarian,Bowl,Thailand,4.75,No
855,Vina Acecook,Bestcook Hot & Sour Shrimp,Bowl,Vietnam,4.25,No
854,Long Kow,Crystal Noodles Hot & Sour,Bowl,China,3.5,No
853,Dongwon,RaUdong Unfried Noodle With Kimchi,Bowl,South Korea,4.5,No
852,SuperMi,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,Indonesia,4,No
851,Dragonfly,Artificial Pork Ribs,Bowl,China,3.5,No
850,Nissin,Top Ramen Short Cuts Chicken,Pack,USA,4,No
849,Nissin,Top Ramen Cucharealo Tomato Chicken,Pack,USA,3.5,No
848,Golden Wheat,South Korean Style Spicy Pork,Cup,China,3.5,No
847,Itomen,Sansai Soba Edible Wld Plant,Bowl,Japan,3.25,No
846,Vifon,Mi Kim Chee,Pack,Vietnam,3.75,No
845,Nongshim,Doong Ji Cold Noodle Chilled Broth,Pack,South Korea,4.25,No
844,Maggi,2 Minute Noodles Perencah Asam Laksa,Pack,Malaysia,4,No
843,Nissin,Top Ramen Short Cuts Beef,Pack,USA,3.5,No
842,JML,Artificial Stew Beef,Bowl,China,3.75,No
841,Nongshim,Chapagetti (South Korean),Pack,South Korea,4,No
840,Chewy,Stir Rice Vermicelli Singaporean Laksa,Tray,China,3.75,No
839,CJ CheilJedang,Mild Bean Curd Stew,Cup,South Korea,2,No
838,Sarimi,Soto Koya Gurih,Pack,Indonesia,4,No
837,Nissin,Top Ramen Cucharealo Picante Chicken,Pack,USA,4.5,No
836,Binh Tay,Mi Chay Vegetarian,Pack,Vietnam,3.5,No
835,Mr. Noodles,Shrimp,Pack,Canada,2.5,No
834,Indomie,Mi Goreng Kriuuk Pedas,Pack,Indonesia,3.75,No
833,Wai Wai,Vegetarian,Pack,Thailand,3.5,No
832,Dragonfly,Mee Goreng Dry Ramen Noodles,Pack,China,3.75,No
831,Vifon,Instant Porridge Chicken,Pack,Vietnam,3.25,No
830,Seven-Eleven,Seven & I Shoyu,Cup,Japan,4.5,No
829,Paldo,Kko Kko Myun King Cup,Bowl,South Korea,4.75,No
828,Paldo,Seolleongtangmyeon,Pack,South Korea,3.5,No
827,Paldo,Rabokki,Pack,South Korea,4.75,No
826,Paldo,Namja,Pack,South Korea,5,No
825,Paldo,Shoyu,Cup,Japan,3.25,No
824,Paldo,Bibim Men Cucumber,Pack,South Korea,5,No
823,Paldo,Kokomen Spicy Chicken,Pack,South Korea,5,2013 #9
822,Paldo,Speed King Bowl (Prototype),Bowl,South Korea,3.5,No
821,Master Kong,Potatoes & Stewed Beef,Pack,China,5,No
820,Sunlee,Tom Yum Shrimp Rice Stick,Bowl,Thailand,3.75,No
819,Maruchan,Tempura Soba,Pack,Japan,4,No
818,SuperMi,Sedaaap Mi Kuah Rasa Soto,Pack,Indonesia,4,No
817,Souper,Bowl Ramen Shrimp,Bowl,Taiwan,3.75,No
816,Vina Acecook,Oh! Ricey Phnom Penh Rice Noodle,Pack,Vietnam,3.75,No
815,Chencun,Stewde Chicken Of Mushroom,Cup,China,3.25,No
814,Indomie,Beef,Pack,Indonesia,3.5,No
813,Mr. Noodles,Spicy Chicken,Pack,Canada,2,No
812,Master Kong,Spicy Beef,Pack,China,3.75,No
811,Mr. Noodles,Vegetable,Pack,Canada,1.75,No
810,ABC,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,Indonesia,4.25,No
809,Nongshim,Neoguri Mild (South Korea),Pack,South Korea,4,No
808,Kim's Bowl,Vegetarian Tom Yum,Bowl,Thailand,3.5,No
807,SuperMi,Super Rasa Ayam Bawang,Pack,Indonesia,4,No
806,Ohsung,Hot Spicy Bowl With Soy Peptide,Bowl,South Korea,3.5,No
805,Acecook,Super Big Ramen Soy Sauce,Bowl,Japan,1.25,No
804,Little Cook,Abalone Chicken,Cup,Thailand,1.75,No
803,Master Kong,Premium Taste Roasted Beef,Bowl,China,4,No
802,Sarimi,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,4.5,No
801,Gau Do,Hot Sour Shrimp,Pack,Vietnam,3.75,No
800,Mr. Noodles,Chicken,Pack,Canada,3,No
799,Nongshim,Bowl Noodle Savory Chicken (New),Bowl,USA,4.25,No
798,Golden Wheat,South Korean Style Pork,Cup,China,3,No
797,Golden Mie,Vegetable,Pack,Dubai,3.75,No
796,Vina Acecook,Kingcook Vegetable,Pack,Vietnam,3,No
795,Master Kong,Red Oil Dan Dan,Tray,China,2.75,No
794,Sarimi,Soto Koya Jeruk Nipis,Pack,Indonesia,4.75,No
793,Mr. Noodles,Spicy Beef,Pack,Canada,1.75,No
792,Nongshim,Bowl Noodle Spicy Chicken (New),Bowl,USA,4.5,No
791,Acecook,Super Big Ramen Tonkotsu,Bowl,Japan,1,No
790,GreeNoodle,Shiitake & Soy Sauce,Pack,Thailand,1.5,No
789,SuperMi,GoKar,Pack,Indonesia,4,No
788,Uni-President,100 Beef With Sauerkraut,Pack,Taiwan,4.75,No
787,Emart,Ramen E Ramen White Broth,Pack,South Korea,5,No
786,Mr. Noodles,Beef,Pack,Canada,3,No
785,Sarimi,Isi 2 Rasa Soto,Pack,Indonesia,3.5,No
784,Hankow,Cai Lin Ji Dry Noodles,Tray,China,3.25,No
783,Nissin,Cup Noodles Salsa Picante Chicken,Cup,USA,3,No
782,Nongshim,Bowl Noodle Savory Shrimp (New),Bowl,USA,3.25,No
781,Vina Acecook,Kingcook Beef,Pack,Vietnam,3,No
780,Ottogi,Jin Ramen (Mild) (Import),Pack,South Korea,3.5,No
779,Indomie,Mi Goreng Kriuuk Ayam,Pack,Indonesia,3.75,No
778,Mamee,Express Cup Curry,Cup,Malaysia,2.5,No
777,Mr. Noodles,Oriental,Pack,Canada,2.75,No
776,Sarimi,Isi 2 Rasa Kari spesial,Pack,Indonesia,3.75,No
775,JML,Seafood,Bowl,China,3,No
774,Indomie,Rasa Sup Sayuran Vegan,Pack,Indonesia,2.25,No
773,Little Cook,TVP Stewed Pork,Bowl,Thailand,3.5,No
772,Nongshim,Bowl Noodle Hot & Spicy Beef (New),Pack,USA,3.5,No
771,Mi Sedaap,Mi Kuah Rasa Ayam Bawang,Pack,Indonesia,4,No
770,Kailo,Chicken,Pack,Hong Kong,3.5,No
769,Nissin,Cup Noodles Shrimp Picante Style,Cup,USA,3.25,No
768,Fashion Foods,Oriental,Bowl,Thailand,0.25,No
767,Fashion Foods,Mushroom Vegetarian,Bowl,Thailand,1.75,No
766,Fashion Foods,Beef Pho,Bowl,Thailand,3.75,No
765,Super Bihun,Kuah Rice Noodles,Pack,Indonesia,4.5,No
764,Sempio,Seafood Noodle Cup,Bowl,South Korea,3.5,No
763,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.25,No
762,Long Kow,Kimchi Pickle Bean Vermicelli,Pack,Taiwan,1.5,No
761,Thai Kitchen,Garlic Vegetable Rice Noodle,Pack,USA,3.5,No
760,Nissin,Big Cup Noodles Roast Chicken,Cup,USA,3.25,No
759,Nongshim,Bowl Noodle Savory Lobster (New),Bowl,USA,3.75,No
758,JML,Artificial Stew Pork,Bowl,China,3.25,No
757,Indomie,Mi Goreng Vegan,Pack,Indonesia,4.25,No
756,Daikoku,Bikkuchigekara Big Chige,Bowl,Japan,3.75,No
755,Nongshim,Udon ,Bowl,South Korea,4.25,No
754,Nongshim,Ansungtangmyun (US Version),Pack,USA,3.75,No
753,Nongshim,Soba,Pack,South Korea,4.25,No
752,Nongshim,Bowl Noodle Savory Tempura Udon,Bowl,USA,3.5,No
751,Nongshim,Shin Ramyun Black Onion,Cup,South Korea,5,No
750,Nongshim,Bowl Noodle Spicy Kimchi (New),Bowl,USA,3.75,No
749,Sapporo Ichiban,Chow Mein (New),Pack,USA,5,No
748,Hosoonyi,Naengmyeon Combo,Bowl,USA,3.75,No
747,Nissin,Spoon-it Chicken,Pack,USA,3.5,No
746,JML,Artificial Mushroom Chicken,Bowl,China,1.25,No
745,Nongshim,Jinjja Jinjja,Pack,South Korea,5,No
744,Payless,Instant Mami Beef,Pack,Philippines,3.25,No
743,Mamee,Express Cup Tom Yum,Cup,Malaysia,3.75,No
742,Golden Mie,chicken,Pack,Dubai,3.25,No
741,Wei Lih,Good Good Eat Super Ramen Vegetable,Pack,Taiwan,2.75,No
740,Indomie,Mi Goreng Sate (Local),Pack,Indonesia,5,No
739,JML,Artificial Spicy Beef,Bowl,China,3.5,No
738,Nissin,U.F.O. Yakiosoba,Bowl,Japan,3.75,No
737,Gau Do,Chicken Shrimp,Pack,Vietnam,2.5,No
736,Maruchan,Yakisoba Spicy Vegetable,Tray,USA,3.25,No
735,Ottogi,Odongtong Myon Seafood,Bowl,South Korea,2.75,No
734,Indomie,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,Indonesia,5,No
733,Indomie,Rasa Soto Betawi,Pack,Indonesia,4.5,No
732,Indomie,Curly Noodle With Chicken Chilli Paddi,Pack,Indonesia,4.25,No
731,Indomie,Rasa Mi Kocok Bandung,Pack,Indonesia,3.25,No
730,Indomie,Rasa Soto Banjar Limau Kulit,Pack,Indonesia,5,No
729,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5,No
728,Indomie,Rasa Kari Ayam Medan,Pack,Indonesia,5,No
727,Indomie,Rasa Empal Gentong,Pack,Indonesia,4,No
726,Indomie,Mi Goreng Cakalang,Pack,Indonesia,4,No
725,Indomie,Mi Goreng Instant Cup Noodles,Cup,Indonesia,5,No
724,Indomie,Curly Noodle With Laksa Chilli,Pack,Indonesia,3.5,No
723,Indomie,Mi Goreng Barbecue Chicken,Pack,Indonesia,5,No
722,Yamamoto,Seafood Ramen,Bowl,Japan,3.5,No
721,Nongshim,Bowl Noodle Savory Beef,Bowl,USA,4,No
720,Golden Mie,Chicken Curry,Pack,Dubai,3.75,No
719,Nissin,Spoon-it Beef,Pack,USA,3.25,No
718,Ottogi,Kiss Myon,Pack,South Korea,3.75,No
717,Nissin,Ramen Bowl Spicy Chicken,Bowl,USA,3.25,No
716,Vifon,Hu Tieu Ca Stewed Fish,Bowl,Vietnam,3.75,No
715,Indomie,Mi Goreng Rendang (Import),Pack,Indonesia,5,2013 #3
714,Pulmuone,Nature Is Delicious Spicy,Pack,South Korea,3.75,No
713,Nissin,Spoon-it Creamy Chicken,Pack,USA,4,No
712,Four Seas,Seaweed,Bowl,Hong Kong,3.25,No
711,Nongshim,Hearty Rice Noodle Beef,Pack,South Korea,4.25,No
710,Saigon Ve Wong,Kung Fu Mixed Foods,Bowl,Vietnam,2.75,No
709,Nissin,Chow Mein Spicy Chicken,Tray,USA,3.25,No
708,Wu Mu,Pork Flavor Ramen,Pack,Taiwan,2.75,No
707,Mee Jang,Noodle Soup Spicy Beef Garlic Onion,Bowl,Thailand,3.25,No
706,Unif,Man Han Feast Spring Onion Eel,Bowl,Taiwan,4.25,No
705,Golden Wheat,South Korean Style Beef,Cup,China,3.5,No
704,Nissin,Chow Mein Chinese Chicken Vegetable,Tray,USA,4,No
703,Nissin,Spoon-it Rich Hearty Beef Stew,Pack,USA,3.5,No
702,Nissin,Demae Ramen Black Garlic Oil Tonkotsu,Pack,Japan,4.5,No
701,Nissin,Big Cup Noodles Lime Chili Shrimp,Cup,USA,4,No
700,Nissin,Chikin Ramen (Local),Pack,Japan,5,No
699,Nissin,Cup Noodles Salsa Picante Shrimp,Cup,USA,3.5,No
698,Nissin,Chow Mein Orange Chicken,Tray,USA,4,No
697,Nissin,Spoon-it Rich Hearty Savory Chicken,Pack,USA,3.25,No
696,Nissin,Big Cup Noodles Spicy Chicken,Cup,USA,3.5,No
695,JFC,Japanese Style Noodle Curry,Bowl,Japan,4.5,No
694,Vina Acecook,Kingcook Chicken,Pack,Vietnam,3.5,No
693,Chewy,Stir Rice Vermicelli Indonesian Gado Gado,Tray,China,2.25,No
692,Samyang,Assorted Vegetable Ramen,Pack,South Korea,3.75,No
691,Mamee,Express Cup Vegetarian,Cup,Malaysia,2,No
690,Maruchan,Yakisoba Savory Soy Sauce,Tray,USA,3.75,No
689,Mee Jang,Noodle Soup Sour Spicy Shrimp Tom Yum,Bowl,Thailand,2.5,No
688,Ohsung,Hong Ramyun Soy Peptide Hot Spicy,Pack,South Korea,3.75,No
687,Nissin,Cup Noodles Xo Sauce Seafood,Cup,Hong Kong,3.75,No
686,Mi Sedaap,Mi Segera Mi Goreng Perisa Sambal Goreng,Pack,Indonesia,4.5,No
685,Indomie,Rasa Sup Buntut Oxtail Soup,Pack,Indonesia,2.75,No
684,Dragonfly,Artificial Seafood,Pack,China,3.75,No
683,Nongshim,Udon Garlic Teriyaki,Pack,South Korea,4.75,No
682,Indomie,Instant Cup Noodles Mi Goreng Satay,Cup,Indonesia,4.25,No
681,Nongshim,Hearty Rice Noodle Black Bean Vegetable,Pack,South Korea,3.75,No
680,Vina Acecook,Kingcook Shrimp,Pack,Vietnam,2.75,No
679,Mamee,Express Cup Fried Onion Chicken,Cup,Malaysia,3.25,No
678,Wang,Kitsune Udon,Bowl,South Korea,4,No
677,Nongshim,Shin Ramyun Shrimp,Pack,China,4.5,No
676,Indomie,Spicy Coconut Shrimp,Pack,Indonesia,4.75,No
675,Samyang,Nagasaki Jjampong,Pack,South Korea,4.75,No
674,Paldo,Kko Kko Myun,Pack,South Korea,5,No
673,Ohsung,Hong Ramyun Soup Soy Peptide Mild,Pack,South Korea,3.25,No
672,Mug Shot,Chicken,Pack,UK,3,No
671,Mug Shot,Spicy Sweet & Sour,Pack,UK,3,No
670,Saigon Ve Wong,Kung Fu Artificial Chicken Rice Noodle,Bowl,Vietnam,3.5,No
669,Nissin,Gozen Tempura,Bowl,Japan,4,No
668,Saigon Ve Wong,Kung Fu Vegetarian,Bowl,Vietnam,2,No
667,Nissin,Ramen Bowl Kimchi,Bowl,USA,3,No
666,Lishan,Black Rooster Chicken,Pack,Taiwan,1.5,No
665,Mama,Moo Nam Tok Rice Vermicelli,Pack,Thailand,3.25,No
664,Thai Kitchen,Bangkok Curry Rice Noodle,Pack,USA,2.75,No
663,Paldo,Jjajangmen Black Bean,Pack,South Korea,4,No
662,Daikoku,Shokuh Kitsune Udon,Bowl,Japan,4.25,No
661,Yamamoto,Ponpoko Tempura Soba,Bowl,Japan,4.25,No
660,Lucky Me!,Beef Na Beef,Pack,Philippines,3.75,No
659,Nissin,Ramen Bowl Spicy Shrimp,Bowl,USA,3,No
658,Paldo,Hwa King Cup,Cup,South Korea,3.5,No
657,Dragonfly,Onion,Pack,China,3.75,No
656,Nissin,Ramen Bowl Hot & Spicy,Bowl,USA,3.75,No
655,Cap Atoom Bulan,Mie Telor Asli,Pack,Indonesia,3,No
654,Mee Jang,Sour Spicy Chicken Tom Yum,Bowl,Thailand,3.25,No
653,Dragonfly,Artificial Pork Ribs,Pack,China,4,No
652,Sapporo Ichiban,Shio,Pack,Japan,5,No
651,Mi Sedaap,Mi Segera Mi Sup Perisa Kari Ayam,Pack,Indonesia,4,No
650,Dragonfly,Artificial Chicken,Pack,China,4,No
649,Pot Noodle,Chicken & Mushroom,Cup,UK,3.75,No
648,Nongshim,Seafood Ramyun,Pack,South Korea,3.75,No
647,Sunlee,Tom Yum Shrimp Noodle,Bowl,Thailand,3.5,No
646,Yamamoto,Shoyu,Bowl,Japan,4.25,No
645,Nongshim,Oolongmen Artificial Chicken,Cup,South Korea,3.75,No
644,Sura,Knife Cut Rice Noodle,Bowl,South Korea,3.75,No
643,Wei Chuan,Miso Vegetables,Pack,Taiwan,3.25,No
642,Little Cook,Spicy Beef,Cup,Thailand,2.75,No
641,Vina Acecook,Hao Hao Shrimp Onion,Pack,Vietnam,3,No
640,Master Kong,Artificial Spicy Beef,Pack,China,4.25,No
639,Nissin,Gozen Kitsune Udon,Bowl,Japan,5,No
638,GreeNoodle,Yakisoba,Pack,Thailand,3,No
637,Snapdragon,Chinese Mushroom Rice Noodle,Cup,Singapore,2.5,No
636,Yamamori,Tom Yam Ramen Pork,Pack,Japan,4.75,No
635,Ottogi,Buckwheat Bibim Ramyon,Pack,South Korea,1.1,No
634,Baijia,Sichuan Hot Pot Sweet Potato Thread,Bowl,China,0.5,No
633,Mr. Udon,Seafood Selection,Pack,South Korea,3.5,No
632,Mr. Udon,Japanese Miso,Pack,South Korea,2.75,No
631,Fashion Foods,XO Sauce,Bowl,Thailand,1.25,No
630,Ve Wong,Kung Fu Artificial Mushroom Pork,Bowl,Taiwan,1.25,No
629,Master Kong,Artificial Braised Beef,Pack,China,4.25,No
628,Lucky Me!,Supreme La Paz Batchoy Beef Garlic,Bowl,Philippines,3.5,No
627,Omachi,Spaghetti,Pack,Vietnam,3.75,No
626,Ottogi,Yeul Hot Taste,Bowl,South Korea,3.5,No
625,Pot Noodle,Bombay Bad Boy,Cup,UK,4,No
624,Master Kong,Artificial Pork,Pack,China,3.75,No
623,Wei Wei,"""A"" Series Vegetarian",Pack,Taiwan,3.25,No
622,Daikoku,My Friend Vic Tanuki Udon,Bowl,Japan,4.75,No
621,Ottogi,Jin Ramen Big Bowl (Hot),Bowl,South Korea,3.5,No
620,Vifon,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,Vietnam,1.25,No
619,Yamamoto,Ponpoko Tempura Udon,Bowl,Japan,4.75,No
618,Pulmuone,Cold Noodles By Dad,Pack,South Korea,2.75,No
617,Nissin,Demae Iccho Sesame Oil Chicken Macaroni,Pack,Japan,3.75,No
616,Maggi,2 Minute Noodles Thrillin' Curry,Pack,India,2,No
615,Yamamori,Tom Yam Prawn,Pack,Japan,4.5,No
614,Fuku,Superior Soup Rice Noodle,Pack,Hong Kong,2.5,No
613,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,3,No
612,Maruchan,Yakisoba Spicy Chicken,Tray,USA,1.75,No
611,Batchelors,Super Noodles Low Fat Sweet Thai Chilli,Pack,UK,2,No
610,Wei Wei,"""A"" Series Artificial Chicken",Pack,Taiwan,3.25,No
609,Wei Wei,"""A"" Series Artificial Hot Beef",Pack,Taiwan,3.75,No
608,Koka,Spicy Black Pepper,Pack,Singapore,5,2012 #10
607,Pot Noodle,Beef Tomato,Cup,UK,1.5,No
606,Six Fortune,U-Dong,Pack,South Korea,4,No
605,Little Cook,Artificial Onion,Cup,Thailand,3.5,No
604,Batchelors,Super Noodles Low Fat Chicken Herb,Pack,UK,2,No
603,Wei Lih,Goog Good Eat Super Ramen Hot Chili,Pack,Taiwan,3.75,No
602,Nongshim,Oolongmen Artificial Seafood,Cup,South Korea,3.5,No
