Date,AveragePrice,Total Volume,Small Bags,Large Bags,XLarge Bags,type,year,region
2015/2/22,1.16,242732.32,36112.87,152.26,0,conventional,2015,LasVegas
2015/2/15,1.12,255465.26,38196.57,306.69,0,conventional,2015,LasVegas
2015/2/8,1.01,318770.67,42743.96,964.72,0,conventional,2015,LasVegas
2015/2/1,0.94,370223.11,35205.21,1243.8,0,conventional,2015,LasVegas
2015/1/25,1.06,249509.99,31833.66,279.71,0,conventional,2015,LasVegas
2015/1/18,1.06,233186.09,32897.59,277.96,0,conventional,2015,LasVegas
2015/1/11,0.93,274481.48,36874.44,269.92,0,conventional,2015,LasVegas
2015/1/4,0.8,317861.35,58126.59,512.09,0,conventional,2015,LasVegas
2015/12/27,0.8,2326942.14,722787.61,74359.03,11407.39,conventional,2015,LosAngeles
2015/12/20,0.85,2149872.45,681332.22,94921.87,10409.7,conventional,2015,LosAngeles
2015/12/13,0.74,2690296.07,962784.81,123270.26,7813.94,conventional,2015,LosAngeles
2015/12/6,0.66,3048290.53,997845.83,92324.72,6467.24,conventional,2015,LosAngeles
2015/11/29,0.83,2156008.93,681435.37,61342.99,7151.37,conventional,2015,LosAngeles
2015/11/22,0.81,2268076.38,676325.88,64489.99,6914.91,conventional,2015,LosAngeles
2015/11/15,0.74,2828361.9,763322.82,44152.29,6837.17,conventional,2015,LosAngeles
2015/11/8,0.84,2621078.31,492713.56,29335.02,5946.28,conventional,2015,LosAngeles
2015/11/1,0.89,2617806.65,378048.56,13371.54,4805.39,conventional,2015,LosAngeles
2015/10/25,0.95,2327634.45,341731.29,3774.75,3796.27,conventional,2015,LosAngeles
2015/10/18,0.89,2661345.12,358998.74,6303.21,2162.27,conventional,2015,LosAngeles
2015/10/11,0.92,2591981.76,280841.88,13203.35,3137.8,conventional,2015,LosAngeles
2015/10/4,0.98,2278629.09,251924.68,17899.44,3505.86,conventional,2015,LosAngeles
2015/9/27,0.9,2674658.54,268104.31,9642.69,4807.5,conventional,2015,LosAngeles
2015/9/20,0.99,2392448.9,284791.57,12275.43,4996.2,conventional,2015,LosAngeles
2015/9/13,0.98,2549512.5,226956.87,64067.31,5933.08,conventional,2015,LosAngeles
2015/9/6,0.92,2983163.34,312763.93,26701.71,4391.32,conventional,2015,LosAngeles
2015/8/30,0.9,3037663.98,357387.32,3503.63,2870.3,conventional,2015,LosAngeles
2015/8/23,1.03,2604991.25,279700.22,3994.61,3414.61,conventional,2015,LosAngeles
2015/8/16,0.93,2943218.77,301831.12,760.09,3361,conventional,2015,LosAngeles
2015/8/9,0.94,3371114.14,304882.47,4251.42,2631.39,conventional,2015,LosAngeles
2015/8/2,1,2742211.46,291524.01,2991.1,2172.01,conventional,2015,LosAngeles
2015/7/26,0.95,2893887.74,316322.88,2936.81,2632.26,conventional,2015,LosAngeles
2015/7/19,1.02,2614726.11,290890.18,13264.37,2780.79,conventional,2015,LosAngeles
2015/7/12,1.03,2652480.7,298568.77,11398.26,2858.47,conventional,2015,LosAngeles
2015/7/5,0.96,3435374.51,377663.89,17234.66,3294.46,conventional,2015,LosAngeles
2015/6/28,0.94,2921148.91,336537.82,13953.67,2621.48,conventional,2015,LosAngeles
2015/6/21,0.91,3040023.34,334560.23,15484.32,3450.33,conventional,2015,LosAngeles
2015/6/14,0.79,3689140.93,357012.13,14619.41,2816.82,conventional,2015,LosAngeles
2015/6/7,0.84,3261844.41,367627.51,14651.88,3438.21,conventional,2015,LosAngeles
2015/5/31,0.85,3196936.02,292423.13,14480.99,3024.08,conventional,2015,LosAngeles
2015/5/24,0.97,2853904.6,283662.09,14885.79,3142.13,conventional,2015,LosAngeles
2015/5/17,0.98,2557700.83,280916.4,11067.18,2888.6,conventional,2015,LosAngeles
2015/5/10,0.78,3553642.53,345073.29,10675.7,2786.97,conventional,2015,LosAngeles
2015/5/3,0.78,4015563.02,356360.42,11566.37,1857.91,conventional,2015,LosAngeles
2015/4/26,1.02,2355703.98,280321.62,15427.14,1644.63,conventional,2015,LosAngeles
2015/4/19,0.93,2901188.07,279355.95,45364.01,1527.87,conventional,2015,LosAngeles
2015/4/12,0.93,2799667.4,284383.05,50472.61,1809.99,conventional,2015,LosAngeles
2015/4/5,1.01,2603114.56,245998.59,36929.22,2067.44,conventional,2015,LosAngeles
2015/3/29,1,2566690.28,250801.63,36844.97,1464.84,conventional,2015,LosAngeles
2015/3/22,1.01,2466735.33,275797.37,17691.29,1459.53,conventional,2015,LosAngeles
2015/3/15,0.94,2690257.2,313898.03,16220.47,1939.47,conventional,2015,LosAngeles
2015/3/8,0.86,2797745.89,311497.6,15650.13,1604.43,conventional,2015,LosAngeles
2015/3/1,0.75,3094278.93,269524.6,23570.43,1684.64,conventional,2015,LosAngeles
2015/2/22,0.83,2954705.54,309850.06,25218.02,2081.15,conventional,2015,LosAngeles
2015/2/15,0.83,2926435.94,271596.41,35034.18,2124.32,conventional,2015,LosAngeles
2015/2/8,0.9,2641032.65,280560.62,44327.49,2266.22,conventional,2015,LosAngeles
2015/2/1,0.74,4031949.04,308754.64,31108.07,2317.12,conventional,2015,LosAngeles
2015/1/25,0.96,2329987.29,255279.65,36398.19,2418.11,conventional,2015,LosAngeles
2015/1/18,0.89,2800679.5,260857.96,26671.18,2666.02,conventional,2015,LosAngeles
2015/1/11,0.85,2713699.6,222971.68,25111.74,3163.23,conventional,2015,LosAngeles
2015/1/4,0.85,2682159.95,215571.8,36981.72,2950.53,conventional,2015,LosAngeles
2015/12/27,1.04,61654.94,11289.8,7288.66,734.63,conventional,2015,Louisville
2015/12/20,1.05,56443.43,11290.59,9360.13,591.88,conventional,2015,Louisville
2015/12/13,0.91,76543.82,11718.37,13677.35,328.35,conventional,2015,Louisville
2015/12/6,0.83,103277.35,10619.03,19216.17,1006.92,conventional,2015,Louisville
2015/11/29,0.97,58667.71,10740.29,9710.74,564,conventional,2015,Louisville
2015/11/22,1.01,60971.36,12082.22,10219.32,818.59,conventional,2015,Louisville
2015/11/15,1.04,58816.5,12910.54,8473.25,401.48,conventional,2015,Louisville
2015/11/8,0.93,86929.62,10817.81,12978.02,1877.79,conventional,2015,Louisville
2015/11/1,0.89,103768.67,11070.08,21945.2,1319.37,conventional,2015,Louisville
2015/10/25,1.06,64602.5,11226.36,9879.33,887.29,conventional,2015,Louisville
2015/10/18,1.03,74092.73,12347.11,10100.74,494.82,conventional,2015,Louisville
2015/10/11,1.03,74536.59,11836.73,10132.33,692.2,conventional,2015,Louisville
2015/10/4,1.11,63157.22,10607.98,6299.47,753.76,conventional,2015,Louisville
2015/9/27,1.18,60980.52,8797.15,5225.48,943.98,conventional,2015,Louisville
2015/9/20,1.05,71064.71,9084.99,10942.97,1911.96,conventional,2015,Louisville
2015/9/13,0.98,85919.67,9468.95,11295.37,1235.94,conventional,2015,Louisville
2015/9/6,0.98,98154.04,10648.23,16180.34,733.32,conventional,2015,Louisville
2015/8/30,1.13,70164.74,10816.15,6584.54,1515.05,conventional,2015,Louisville
2015/8/23,1.15,65333.2,10968.34,9442.4,408.08,conventional,2015,Louisville
2015/8/16,1.09,78926.9,11076,7718.56,2004.91,conventional,2015,Louisville
2015/8/9,1.08,83592.89,12114.64,10835.71,711.05,conventional,2015,Louisville
2015/8/2,0.93,91136.65,11522.64,13604.5,695.48,conventional,2015,Louisville
2015/7/26,0.88,99545.41,13129.21,17841.09,525.4,conventional,2015,Louisville
2015/7/19,1.08,77503.36,13721.17,7346.56,948.25,conventional,2015,Louisville
2015/7/12,1.13,72693.94,13950.77,11355.84,275.06,conventional,2015,Louisville
2015/7/5,1.15,81748.59,16460.65,10376.77,437.36,conventional,2015,Louisville
2015/6/28,1.15,69230.74,15247.78,9197.48,219.02,conventional,2015,Louisville
2015/6/21,1.17,78272.57,15669.16,7104.77,1249.61,conventional,2015,Louisville
2015/6/14,1.07,82364.21,15803.53,9422.58,418.14,conventional,2015,Louisville
2015/6/7,1.01,98865.51,12423.77,10432.41,922.12,conventional,2015,Louisville
2015/5/31,1,92345.33,11607.93,12647.23,361.43,conventional,2015,Louisville
2015/5/24,1.05,79567.66,10358.52,8634.83,376.53,conventional,2015,Louisville
2015/5/17,1.2,73537.14,8983.07,8235.74,1075.85,conventional,2015,Louisville
2015/5/10,1.1,85446.43,9533.88,12740.14,65.89,conventional,2015,Louisville
2015/5/3,1.03,95550.51,8761.52,15348.83,480.2,conventional,2015,Louisville
2015/4/26,1.21,65742.4,9812.43,8286.28,600.74,conventional,2015,Louisville
2015/4/19,1.01,95959.08,19572.82,5205.38,1134.33,conventional,2015,Louisville
2015/4/12,0.97,88236.19,19990.04,3351.93,57.48,conventional,2015,Louisville
2015/4/5,1.08,75626.3,15903.95,7424.19,6.02,conventional,2015,Louisville
2015/3/29,1,93802.08,22498.91,3113.19,169.26,conventional,2015,Louisville
2015/3/22,0.99,95101.27,7992.82,12576.61,1813.78,conventional,2015,Louisville
2015/3/15,1.21,56870.1,9906.76,6777.06,299.27,conventional,2015,Louisville
2015/3/8,1.18,62728.85,11944.24,7667.38,309.45,conventional,2015,Louisville
2015/3/1,1.02,78626.99,7537.07,7839.58,1628.56,conventional,2015,Louisville
2015/2/22,1.01,107443.35,9789.94,15762.59,235.17,conventional,2015,Louisville
2015/2/15,1.13,80537.77,11567.45,12926.67,319.96,conventional,2015,Louisville
2015/2/8,1,87054.02,10210.07,9464.13,288.64,conventional,2015,Louisville
2015/2/1,0.9,125504.98,8618.05,21296.75,1202.06,conventional,2015,Louisville
2015/1/25,1.02,86635.35,8875.65,12189,14.88,conventional,2015,Louisville
2015/1/18,1.06,85580.15,10228.66,8804.67,43.17,conventional,2015,Louisville
2015/1/11,1.05,75129.36,7964.88,11299.66,13.46,conventional,2015,Louisville
2015/1/4,0.92,101162.98,7769.36,16027.95,0,conventional,2015,Louisville
2015/12/27,0.99,545064.74,53606.13,58798.6,0,conventional,2015,MiamiFtLauderdale
2015/12/20,1.21,350533.71,50138.45,29624.11,23.09,conventional,2015,MiamiFtLauderdale
2015/12/13,0.97,529317.46,38463.54,54339.31,0,conventional,2015,MiamiFtLauderdale
2015/12/6,1.25,340513.61,25297.27,33209.91,0,conventional,2015,MiamiFtLauderdale
2015/11/29,0.98,470218.14,27392.48,50911.75,0,conventional,2015,MiamiFtLauderdale
2015/11/22,0.98,499396.26,32763.43,59482.61,5.83,conventional,2015,MiamiFtLauderdale
2015/11/15,1.22,368996.48,34369.92,33058.99,0,conventional,2015,MiamiFtLauderdale
2015/11/8,1.22,329065.04,36440.1,31818.17,2.92,conventional,2015,MiamiFtLauderdale
2015/11/1,0.98,566030.64,37980.05,57051.32,2.93,conventional,2015,MiamiFtLauderdale
2015/10/25,1.25,307072.85,33429.62,25527.63,8.8,conventional,2015,MiamiFtLauderdale
2015/10/18,1.24,333933.98,40518.51,26421.51,8.83,conventional,2015,MiamiFtLauderdale
2015/10/11,1,538384.22,39787.55,54316.07,2.95,conventional,2015,MiamiFtLauderdale
2015/10/4,0.99,570367.24,47869.19,48084.27,0,conventional,2015,MiamiFtLauderdale
2015/9/27,1.31,318048.12,35358.56,24572.54,0,conventional,2015,MiamiFtLauderdale
2015/9/20,0.98,559818.31,47692.12,54427.58,0,conventional,2015,MiamiFtLauderdale
2015/9/13,1.26,331077.9,42655.4,26305.26,0,conventional,2015,MiamiFtLauderdale
2015/9/6,0.98,637326.79,49819.37,64423.76,0,conventional,2015,MiamiFtLauderdale
2015/8/30,1.24,362232.28,59815.95,23581.37,2.91,conventional,2015,MiamiFtLauderdale
2015/8/23,1.24,372525.3,58853.12,24165.63,14.48,conventional,2015,MiamiFtLauderdale
2015/8/16,1.24,360308.77,62035.11,22794.07,0,conventional,2015,MiamiFtLauderdale
2015/8/9,0.97,655821.9,61527.63,56758.78,0,conventional,2015,MiamiFtLauderdale
2015/8/2,1.22,371660.15,63761.3,22083.67,0,conventional,2015,MiamiFtLauderdale
2015/7/26,1.24,379954.31,63018.58,20736.34,0,conventional,2015,MiamiFtLauderdale
2015/7/19,0.96,626841.5,55330.18,37959.55,0,conventional,2015,MiamiFtLauderdale
2015/7/12,1.24,402706.71,61873.39,24836.74,206.94,conventional,2015,MiamiFtLauderdale
2015/7/5,0.98,718152.22,72566.19,60394.32,0,conventional,2015,MiamiFtLauderdale
2015/6/28,1.21,443970.6,76411.06,27962.32,0,conventional,2015,MiamiFtLauderdale
2015/6/21,0.96,669409.29,74032.13,54476.54,0,conventional,2015,MiamiFtLauderdale
2015/6/14,1.26,437896.64,72754.69,26678.08,0,conventional,2015,MiamiFtLauderdale
2015/6/7,0.99,683877.72,65839.19,53761.92,0,conventional,2015,MiamiFtLauderdale
2015/5/31,1.27,419158.75,61102.87,25740.71,0,conventional,2015,MiamiFtLauderdale
2015/5/24,1.01,757305.14,62451.72,60641.65,0,conventional,2015,MiamiFtLauderdale
2015/5/17,1.24,450603.36,64400.34,26066.3,0,conventional,2015,MiamiFtLauderdale
2015/5/10,1.28,435547.13,60376.64,22436.65,0,conventional,2015,MiamiFtLauderdale
2015/5/3,0.98,917424.76,68322.23,77201.83,397.22,conventional,2015,MiamiFtLauderdale
2015/4/26,1.25,476017.06,63701.43,28442.98,495.83,conventional,2015,MiamiFtLauderdale
2015/4/19,1.23,434025.46,58121.16,30023.22,0,conventional,2015,MiamiFtLauderdale
2015/4/12,1,692569.85,47627.94,56319.38,0,conventional,2015,MiamiFtLauderdale
2015/4/5,1.11,510738.88,49707.36,41286.34,337.5,conventional,2015,MiamiFtLauderdale
2015/3/29,1.25,370065.74,47569.63,28385.99,0,conventional,2015,MiamiFtLauderdale
2015/3/22,0.97,642934.25,51350.08,53122.31,0,conventional,2015,MiamiFtLauderdale
2015/3/15,1.33,371716.28,38984.8,24940.33,0,conventional,2015,MiamiFtLauderdale
2015/3/8,1.3,356311.66,47346.87,22049.54,0,conventional,2015,MiamiFtLauderdale
2015/3/1,1.01,647014.16,45516.03,56532.75,0,conventional,2015,MiamiFtLauderdale
2015/2/22,1.24,369819.98,51870.47,26708.12,0,conventional,2015,MiamiFtLauderdale
2015/2/15,1.29,353520.71,38771.73,35738.26,0,conventional,2015,MiamiFtLauderdale
2015/2/8,1.25,348210.5,36164.82,26280.29,0,conventional,2015,MiamiFtLauderdale
2015/2/1,0.95,753300.79,48097.17,63671.65,0,conventional,2015,MiamiFtLauderdale
2015/1/25,1.27,398055.71,35279.75,31641.45,0,conventional,2015,MiamiFtLauderdale
2015/1/18,1.3,405138.19,41312,35780.27,0,conventional,2015,MiamiFtLauderdale
2015/1/11,1.28,342796.99,35069.71,28722.63,0,conventional,2015,MiamiFtLauderdale
2015/1/4,0.97,540234.22,38505.18,48175.61,0,conventional,2015,MiamiFtLauderdale
2015/12/27,1.05,2065131.33,464119.16,35717.26,3374.92,conventional,2015,Midsouth
2015/12/20,1.05,2044020.93,434534.42,38523.1,3737.71,conventional,2015,Midsouth
2015/12/13,1.03,2193142.82,445274.87,57239.73,831.54,conventional,2015,Midsouth
2015/12/6,1,2233138.01,377999.41,57793.89,2018.02,conventional,2015,Midsouth
2015/11/29,1.05,1845443.13,344830.99,40738.63,1245.92,conventional,2015,Midsouth
2015/11/22,1.06,1903245,364155.91,41724.4,1601.45,conventional,2015,Midsouth
2015/11/15,1.02,2355839.19,373075.42,40843.12,631.36,conventional,2015,Midsouth
2015/11/8,1.04,2503008.26,402488.58,52180.99,3188,conventional,2015,Midsouth
2015/11/1,1.08,2511760.36,429082.15,81904.3,2495.31,conventional,2015,Midsouth
2015/10/25,1.13,2188485.29,417038.17,55815.71,1227.15,conventional,2015,Midsouth
2015/10/18,1.05,2783170.15,423533.77,50778.19,469.43,conventional,2015,Midsouth
2015/10/11,1.13,2329757.67,455592.88,68091.96,1570.72,conventional,2015,Midsouth
2015/10/4,1.18,2233935.94,438547.27,61454.54,1337.17,conventional,2015,Midsouth
2015/9/27,1.11,2390611.02,383854.11,43807.49,1619.72,conventional,2015,Midsouth
2015/9/20,1.13,2447264.74,479718.29,76793.78,4403.81,conventional,2015,Midsouth
2015/9/13,1.09,2814803.06,548306.36,61850.13,2749.18,conventional,2015,Midsouth
2015/9/6,1.08,3013825.75,598816.21,75569.59,1757.18,conventional,2015,Midsouth
2015/8/30,1.18,2535192.78,620018.68,36845.26,3407.44,conventional,2015,Midsouth
2015/8/23,1.12,2765838.1,654945.01,41707.37,1126.33,conventional,2015,Midsouth
2015/8/16,1.14,2823405.23,577210.39,36597.11,3474.23,conventional,2015,Midsouth
2015/8/9,1.15,2710710.15,597061.79,48069.52,1936.74,conventional,2015,Midsouth
2015/8/2,1.14,2752081.97,604227.7,46004.95,1430.6,conventional,2015,Midsouth
2015/7/26,1.15,2664424.22,638982.26,53809.21,995.66,conventional,2015,Midsouth
2015/7/19,1.14,2751192.77,685065.97,41646.75,2341.46,conventional,2015,Midsouth
2015/7/12,1.13,2783554.82,662158.17,44652.53,943.19,conventional,2015,Midsouth
2015/7/5,1.13,3183419.6,717654.81,53154.69,1185.95,conventional,2015,Midsouth
2015/6/28,1.14,2835630.41,722276.9,37287.39,1373.46,conventional,2015,Midsouth
2015/6/21,1.13,2979417.82,750253.84,45536.54,3161.37,conventional,2015,Midsouth
2015/6/14,1.09,3173051.42,786795.07,40769.55,1685.32,conventional,2015,Midsouth
2015/6/7,1.14,2918298.91,717859.42,56141.4,2458.45,conventional,2015,Midsouth
2015/5/31,1.14,3039403.06,661787.82,56794.41,1093.5,conventional,2015,Midsouth
2015/5/24,1.14,3119050.91,679537.84,55107.23,1645.2,conventional,2015,Midsouth
2015/5/17,1.18,2817008.33,667222.64,44437.39,2073.8,conventional,2015,Midsouth
2015/5/10,1.17,2956859.19,679213,64322.24,633.85,conventional,2015,Midsouth
2015/5/3,1.07,3410467.52,624533.81,68904.63,1248.14,conventional,2015,Midsouth
2015/4/26,1.2,2699614.5,642966.9,39078.44,1497.45,conventional,2015,Midsouth
2015/4/19,1.18,2711008.32,701805.76,37167.77,2189.89,conventional,2015,Midsouth
2015/4/12,1.13,2829416.58,635124.32,44745.79,99.14,conventional,2015,Midsouth
2015/4/5,1.19,2519677.31,607923.59,42910.27,1013.81,conventional,2015,Midsouth
2015/3/29,1.18,2523110.39,547007.1,35421.43,355.95,conventional,2015,Midsouth
2015/3/22,1.11,2779012.66,560370.06,53740.87,4013.11,conventional,2015,Midsouth
2015/3/15,1.19,2462108.11,578103.5,34641.93,2080.36,conventional,2015,Midsouth
2015/3/8,1.21,2297509.11,588931.15,33275.04,772.74,conventional,2015,Midsouth
2015/3/1,1.14,2538981.6,543841.07,37011.94,3228.94,conventional,2015,Midsouth
2015/2/22,1.1,2720346.71,535973.53,46783.55,541.29,conventional,2015,Midsouth
2015/2/15,1.17,2420829.45,515932.56,81139.48,611.03,conventional,2015,Midsouth
2015/2/8,1.06,2734006.98,543231.71,75649.4,620.61,conventional,2015,Midsouth
2015/2/1,0.99,3668037.65,464442.27,125798.21,2510.08,conventional,2015,Midsouth
2015/1/25,1.15,2480820.72,572717.4,99142.71,20.35,conventional,2015,Midsouth
2015/1/18,1.19,2330829.2,478770.7,90214.44,57.84,conventional,2015,Midsouth
2015/1/11,1.17,2335986.11,465764.93,85966.27,14.07,conventional,2015,Midsouth
2015/1/4,1.1,2578275.12,429166.89,80986.81,314.8,conventional,2015,Midsouth
2015/12/27,0.96,123669.89,23563.06,7140.43,3.33,conventional,2015,Nashville
2015/12/20,0.99,127373.56,23562.1,4722.17,7.6,conventional,2015,Nashville
2015/12/13,0.91,153425.94,23065.69,9806.94,134.55,conventional,2015,Nashville
2015/12/6,1,130989.23,22956.94,4797.18,98,conventional,2015,Nashville
2015/11/29,0.95,119919.67,20470.74,7440.75,10.34,conventional,2015,Nashville
2015/11/22,0.96,127165.59,23717.19,7157.13,261.71,conventional,2015,Nashville
2015/11/15,1.04,124671.4,24126.65,5261.39,0,conventional,2015,Nashville
2015/11/8,1.03,135506.08,25641.93,5225.46,0,conventional,2015,Nashville
2015/11/1,0.94,159318.32,24437.2,11949.73,0,conventional,2015,Nashville
2015/10/25,0.91,148660.26,25000.22,8823.27,0,conventional,2015,Nashville
2015/10/18,0.91,182647.96,23996.08,9419.99,0,conventional,2015,Nashville
2015/10/11,0.96,167655.6,23793.78,17803.37,0,conventional,2015,Nashville
2015/10/4,0.96,157490.03,26267.85,16376.41,45.13,conventional,2015,Nashville
2015/9/27,1.04,160547.52,25432.19,9435.58,45.21,conventional,2015,Nashville
2015/9/20,0.95,197649.58,27175.41,19540.16,649.63,conventional,2015,Nashville
2015/9/13,1.05,154621.8,31983.6,11023.29,309.25,conventional,2015,Nashville
2015/9/6,0.97,175977.6,27102.45,15494.02,242.92,conventional,2015,Nashville
2015/8/30,1.09,142153.55,24581.81,5819.53,0,conventional,2015,Nashville
2015/8/23,0.97,171575.35,25633.87,4312.49,0,conventional,2015,Nashville
2015/8/16,0.96,187310.28,22867.47,5354.02,226.75,conventional,2015,Nashville
2015/8/9,0.98,176410.4,30602.26,8883.04,631.08,conventional,2015,Nashville
2015/8/2,1.08,151807.11,30724.37,4552.23,140.85,conventional,2015,Nashville
2015/7/26,1.07,149262.89,29923.8,4702.51,42.44,conventional,2015,Nashville
2015/7/19,0.98,186258.97,34877.55,8680.3,357.27,conventional,2015,Nashville
2015/7/12,1.09,152991.78,29736.49,5171.88,121.33,conventional,2015,Nashville
2015/7/5,0.97,201797.82,35733.99,8482,179.35,conventional,2015,Nashville
2015/6/28,1.06,159981.66,36900.28,3662.58,803.37,conventional,2015,Nashville
2015/6/21,0.96,188762.81,41015,9725.53,775.84,conventional,2015,Nashville
2015/6/14,1.03,172302.47,38948.35,5729.69,0,conventional,2015,Nashville
2015/6/7,0.96,189470.19,31059.24,8944.38,278.9,conventional,2015,Nashville
2015/5/31,1.04,166214.14,24244.27,4413.3,80.91,conventional,2015,Nashville
